pass_uid,user_freq,shop_num,date_num
1361321232,309,95,224
1166243270,310,55,218
1338397348,310,71,238
1690950213,310,7,310
2001473164,310,34,207
2095060179,310,41,247
4355888,310,71,198
1117345992,311,52,243
1181461283,311,83,233
2073106544,311,142,186
999482368,311,77,238
1082808927,312,79,223
1279394352,312,76,243
1713555227,312,62,187
106775876,313,102,227
1615805276,313,89,242
1053108061,314,126,203
1687363990,314,77,235
243059318,314,91,247
545093273,314,81,239
1658992655,315,81,211
726770508,315,63,212
280408554,316,27,233
1048741610,317,65,230
1280003606,317,64,255
889302767,317,35,204
962265491,317,101,221
1465014415,318,55,212
1740590139,318,15,226
600095826,318,41,98
1096205756,319,44,225
883023197,319,67,235
204026472,320,39,260
1366290766,321,61,182
1436911152,321,28,219
1057604856,322,162,181
1727853050,323,99,259
1468806590,324,150,127
2318944092,324,45,217
572784294,324,80,237
899628090,324,60,234
939493465,324,71,279
1280562204,325,61,232
1527453905,325,46,206
1923005601,325,117,245
2062380335,325,105,231
242220483,325,54,244
900205896,325,91,144
1045120850,327,56,263
41965683,327,108,235
892569770,327,110,244
1275471747,329,85,198
1062922934,330,57,224
1363052488,330,65,268
1185150574,331,44,215
833420497,331,155,196
1104526881,332,59,183
1278377154,332,81,231
1554467123,332,79,254
1043218284,333,135,189
2117726915,333,92,231
1192815813,334,55,250
2359755533,334,84,190
1102545085,335,76,261
1419853030,335,188,215
326539827,335,74,253
1062728391,336,91,235
2287349523,336,55,223
1641098407,337,71,260
788382858,337,112,239
555259635,338,123,226
959670211,339,98,255
966594281,339,61,186
2299297701,341,49,268
736701385,341,107,249
876109150,341,131,248
752191120,342,43,239
1292641458,344,79,250
926677293,344,73,256
1985178179,345,118,268
588687670,346,65,257
102897125,347,51,261
1509932822,348,69,249
111371853,349,103,270
128590180,350,69,289
742898748,350,84,222
1101929212,351,71,241
744465358,351,47,206
1078603293,354,105,237
170357481,354,78,251
2158677388,355,68,238
815100564,356,12,311
383143138,357,71,253
1099773639,359,77,257
1740492275,359,59,245
2098943088,359,37,265
826563935,359,83,210
2337442871,360,30,194
721376574,360,32,283
1182433740,362,92,222
1366583256,362,70,205
858416274,362,45,269
2062554405,363,71,259
2134298787,363,69,270
357272479,363,117,272
1169323346,364,91,249
1787877888,364,48,262
1802776161,365,63,258
1717542190,366,145,263
2107619757,367,76,292
245231268,367,76,233
802493765,367,88,277
813347100,367,59,251
168895860,368,97,252
1813112683,368,83,195
255647370,368,123,237
2264417663,369,77,278
968531483,369,57,288
1053407347,370,74,269
123021454,371,98,229
1288619018,372,35,256
827042483,373,45,269
37587497,374,102,278
1513105477,376,130,200
170321579,377,136,240
1296789595,379,66,273
1477361471,380,90,142
1551725303,381,39,246
82015159,382,69,256
832371613,382,71,334
970284043,384,34,280
1094979206,386,59,260
698223548,386,85,258
1608015335,389,144,259
1367416076,390,75,254
246182324,390,31,321
819952358,392,126,231
820741840,392,32,247
1567112358,394,71,287
988428543,396,85,259
1555631540,397,61,272
1080719995,399,53,278
819756566,403,47,291
1845973039,410,32,276
2248507405,413,81,230
1068276544,416,105,313
1590380485,416,79,228
2223601646,416,59,261
982665983,419,91,252
718316589,421,47,257
249169736,424,44,275
812229904,424,91,298
1984371764,425,124,266
1368976639,426,94,257
288729916,426,65,268
1382520267,427,82,235
637076609,427,100,284
200111342,429,33,248
2468549651,431,1,50
2061632443,441,79,305
1437648897,444,84,320
918590491,444,72,200
1094424951,447,51,210
2146497747,447,25,254
891634701,450,178,281
17357946,454,91,296
676084670,470,75,308
35096024,478,93,313
1037935680,484,5,301
1411823819,489,122,305
1276910763,491,103,332
504961316,502,168,243
170013944,504,37,242
125578402,514,45,287
1279750658,518,127,326
2039354415,525,75,302
1395865374,555,92,352
919751973,562,32,176
1323496993,566,74,364
2082194572,571,58,343
1115331781,633,52,276
1500068038,668,97,303
1389411121,704,605,247
1259963795,785,57,400
2271169297,853,2,106
131775354,927,76,340
