pass_uid,user_freq,shop_num,date_num
867423053,42,18,40
867646491,42,22,41
868062253,42,29,39
869957114,42,20,35
870475128,42,26,41
871444784,42,18,39
872982982,42,15,39
873482488,42,14,40
873813144,42,18,42
874926161,42,16,36
875696691,42,18,37
876343410,42,24,36
877106946,42,18,40
878313965,42,19,41
878702715,42,11,39
878791946,42,15,40
881977193,42,14,34
882619239,42,29,38
882921374,42,21,37
883299186,42,10,42
884515282,42,14,34
884672442,42,18,42
885949073,42,22,39
886019744,42,24,40
887204597,42,33,40
887471628,42,11,39
888383942,42,9,38
888782851,42,18,33
889306460,42,26,36
889373974,42,20,39
889442842,42,23,31
891033661,42,13,36
891775165,42,17,38
892105036,42,19,38
892378115,42,11,41
892862481,42,16,41
893020066,42,17,41
894501272,42,17,41
894856718,42,15,38
8949972,42,18,40
895429081,42,16,37
896445500,42,6,35
897451419,42,27,39
898365280,42,25,40
898397108,42,14,32
898758942,42,27,42
8989466,42,7,42
899223040,42,15,36
899466212,42,21,40
90047462,42,17,38
901036503,42,25,39
901377143,42,15,32
901555537,42,19,39
901584929,42,24,38
901711986,42,23,38
90231236,42,18,39
902806666,42,13,40
902839070,42,10,38
903580618,42,15,42
904608025,42,5,39
907528558,42,21,40
908845004,42,27,38
909560243,42,19,39
909847278,42,19,40
910187503,42,13,42
910547282,42,27,27
911485146,42,30,30
911825328,42,23,41
912284675,42,21,32
912374373,42,10,40
912633068,42,10,39
912760439,42,13,28
913680640,42,25,37
913999825,42,8,40
914334292,42,20,37
91448630,42,19,37
915644128,42,20,38
917249667,42,17,40
918470160,42,19,41
918718692,42,13,37
919097391,42,8,40
920576062,42,22,41
921495451,42,21,38
921755396,42,20,38
922068734,42,12,39
922127139,42,12,33
923201885,42,11,34
923689052,42,17,40
923874160,42,13,35
924015171,42,14,34
924073023,42,10,42
924740918,42,15,31
924864744,42,28,38
926642591,42,14,38
927439043,42,21,40
928351928,42,17,41
930084006,42,23,41
930156596,42,21,41
930397192,42,21,34
930801872,42,30,38
931580226,42,6,42
932114938,42,22,37
932223677,42,18,38
932357647,42,21,37
933426947,42,15,38
934343978,42,34,37
9346314,42,20,35
935803737,42,23,41
935990626,42,17,33
937291712,42,25,38
937986753,42,14,40
938103735,42,27,40
939316767,42,13,38
939944101,42,21,35
941305633,42,26,42
942869576,42,24,37
943539853,42,14,37
94398945,42,4,42
944044278,42,18,41
944403526,42,21,39
945604230,42,20,39
945751669,42,12,39
946356271,42,32,38
946385705,42,20,39
947004889,42,19,34
947251403,42,13,40
94793848,42,21,35
949974397,42,20,39
950453179,42,25,38
950629436,42,14,40
951591420,42,16,36
951810468,42,12,39
952664646,42,31,40
952833725,42,25,32
953656740,42,12,39
954048864,42,11,37
954789224,42,16,39
95594850,42,18,40
956014732,42,24,35
956492315,42,6,42
956522190,42,17,37
956602776,42,29,38
957076046,42,20,38
958359096,42,13,42
958378881,42,35,35
958714258,42,19,39
958795780,42,15,39
958917451,42,23,40
961327044,42,37,36
961367854,42,17,41
962587582,42,18,38
963141391,42,13,36
963633297,42,14,32
963750459,42,13,42
96520622,42,16,37
966215044,42,29,37
966515465,42,26,38
966813763,42,24,39
966932897,42,15,41
967106549,42,19,40
967270900,42,17,38
967396730,42,33,42
967487169,42,13,32
967512365,42,24,41
967733388,42,11,33
968666483,42,13,36
969239522,42,21,40
969386931,42,20,39
970149071,42,15,37
970412745,42,15,41
970587505,42,13,42
971226836,42,22,41
971715846,42,25,41
972208176,42,12,37
972899251,42,15,41
973916598,42,28,37
97458395,42,4,42
974663666,42,14,37
975432280,42,9,42
976381448,42,17,40
976402528,42,19,41
976658633,42,26,37
976659761,42,22,39
977510641,42,21,38
977776950,42,28,41
978190929,42,23,35
979772319,42,11,42
980539276,42,32,42
980814455,42,4,37
981703310,42,16,39
982828374,42,13,32
983220372,42,30,40
983367701,42,17,40
983621628,42,20,39
983655983,42,20,41
983711031,42,17,38
984773135,42,28,38
985039287,42,10,42
985234453,42,6,35
985265292,42,26,37
985998278,42,10,42
986025460,42,22,38
98605882,42,24,39
987663655,42,23,39
987874832,42,28,38
988637523,42,16,39
989147836,42,21,38
989259943,42,19,36
989680223,42,10,42
990093900,42,20,38
990141560,42,9,40
990594285,42,17,37
991358430,42,15,38
992077916,42,12,41
992213188,42,20,40
992325894,42,20,41
992330888,42,17,39
992809516,42,24,35
993321890,42,17,40
994030084,42,24,33
994670346,42,8,41
995351351,42,25,42
995751574,42,19,41
996014006,42,21,36
996157507,42,22,39
996510583,42,30,38
996590614,42,18,40
997796960,42,19,40
997991369,42,20,40
998060730,42,13,40
998290847,42,32,37
998552698,42,11,41
998758080,42,17,39
999541755,42,21,39
1000047706,43,20,41
1000495114,43,18,42
1000546290,43,24,35
1000708356,43,27,38
1001389068,43,26,41
1030371673,43,14,34
1030863986,43,18,34
1030876237,43,22,37
1032142059,43,22,41
103241406,43,6,38
1032740265,43,6,42
1033418090,43,21,41
1033604279,43,10,39
1034406980,43,25,43
1034853396,43,25,35
1035550,43,25,41
1035561350,43,20,42
1036123454,43,18,42
1037027540,43,21,41
1037095657,43,11,41
1038351541,43,21,42
1038646286,43,33,40
103964236,43,25,41
1039958367,43,12,41
1040090467,43,20,42
1041627862,43,13,42
1041719364,43,19,37
104180565,43,21,28
1041835703,43,22,41
1042262065,43,26,41
1042622916,43,12,43
10437477,43,18,39
1044176820,43,14,40
1044395624,43,26,39
104448026,43,29,43
1044769944,43,19,36
1045806377,43,23,42
1046221269,43,19,40
1046514942,43,22,41
1046568382,43,20,40
1046829770,43,20,38
1046830217,43,20,38
1047290354,43,31,37
1047585667,43,33,33
1048070383,43,21,41
1049388342,43,12,40
1051054834,43,21,40
1051151035,43,10,41
1051693980,43,15,40
1052451394,43,20,39
1052986712,43,11,39
1053161866,43,14,41
1053681736,43,10,43
1053745099,43,18,41
1054592877,43,13,42
1054921892,43,25,39
105497920,43,13,40
1055257857,43,25,38
105601488,43,31,40
1056213064,43,23,34
1056227963,43,24,32
1056597741,43,26,37
1057146285,43,18,42
1057865278,43,17,40
1058034435,43,17,36
1058076373,43,28,31
1058118096,43,21,40
1058403301,43,12,40
1059301783,43,21,43
1059426669,43,14,40
1059859426,43,24,42
1061290368,43,10,35
1061366218,43,17,37
1061801885,43,16,39
1062899572,43,15,36
1064837,43,21,39
1065361400,43,11,38
1065517627,43,12,39
1065928751,43,21,41
1066205299,43,20,39
1066533337,43,35,41
1066916057,43,14,42
1067386334,43,13,37
1067819885,43,17,43
1068005062,43,28,40
1068575498,43,31,40
1069684666,43,23,36
1070550836,43,24,39
1070555228,43,19,40
1070772749,43,22,42
1071906299,43,13,41
1071950109,43,18,38
1072027004,43,31,36
1072472236,43,29,41
1073093537,43,21,37
1073762121,43,8,37
1073822203,43,23,27
1074675741,43,22,41
1074771170,43,23,39
107523215,43,7,40
1075257663,43,24,37
1075787840,43,10,39
1076020626,43,18,42
107625898,43,16,37
1077171725,43,22,39
1077722645,43,19,39
1078417665,43,15,42
1081586466,43,15,41
1082480641,43,17,41
1082550128,43,20,42
1082925059,43,26,36
1083742020,43,26,39
1084065039,43,15,37
1084144323,43,7,43
1084303838,43,18,33
1084657879,43,10,41
1085165591,43,8,42
1085385624,43,25,42
1085505245,43,15,43
1086048711,43,23,42
1086484514,43,13,36
1086772658,43,19,36
1087387103,43,20,41
1087996206,43,21,38
1089028960,43,27,35
109022802,43,22,36
1090248854,43,21,42
1090549616,43,24,42
1090918761,43,14,41
1092906692,43,23,40
1095034548,43,25,41
109535740,43,24,41
10955064,43,12,33
1095915829,43,15,37
1096488406,43,23,36
1096876845,43,23,41
1097869582,43,32,37
1100515963,43,13,43
1100623649,43,24,38
1103257652,43,13,37
1106998752,43,8,42
1108956034,43,16,37
1109400171,43,18,43
1110027952,43,28,41
1110751376,43,18,34
1111721129,43,15,42
1111877299,43,25,41
1112387488,43,11,40
111296392,43,26,39
1113656610,43,26,38
1114156491,43,28,37
1114445211,43,20,42
1114584466,43,25,42
111489519,43,7,43
1115288942,43,10,33
1115328850,43,19,41
1115332922,43,17,42
1115333520,43,14,37
1115413147,43,19,36
1115489747,43,23,41
1115573603,43,24,41
1115695911,43,19,42
1115787934,43,24,39
1115818613,43,23,36
1115819296,43,19,37
1115852699,43,30,35
1115854646,43,20,40
1115855935,43,26,34
1116086984,43,22,38
1116758550,43,18,32
1118006715,43,15,37
1119065062,43,17,36
11192605,43,23,40
111978313,43,22,42
1119893929,43,27,37
1123647659,43,29,36
112627066,43,17,42
112634306,43,15,40
112663803,43,22,38
112815441,43,17,40
112962606,43,26,38
1132235242,43,23,38
1133107233,43,13,42
113326750,43,29,37
1133332846,43,24,43
1133607048,43,16,31
1134032970,43,15,43
113426101,43,28,40
1135054157,43,26,36
1135079018,43,23,41
1135481677,43,29,39
1136531106,43,23,33
113726757,43,14,43
1137555774,43,24,37
1137945140,43,19,34
1139878670,43,21,36
1140203502,43,24,33
1141893481,43,18,39
1141904468,43,13,39
114319443,43,14,37
1143230099,43,10,42
1143612611,43,18,35
1143767544,43,20,39
1143855515,43,26,39
114431025,43,22,36
1144448953,43,21,42
1144517356,43,29,35
1144596366,43,22,39
1144948226,43,32,38
11453399,43,23,36
1145694280,43,22,37
1146930483,43,14,43
1147693709,43,13,43
1149174223,43,28,36
114957230,43,22,38
1150212066,43,19,42
1150500125,43,9,43
1150687224,43,20,42
1151969631,43,31,33
1152066618,43,23,42
115209522,43,10,42
1153163827,43,18,36
115432148,43,20,37
1154371244,43,23,36
1154953773,43,16,40
1155004667,43,3,38
1155990284,43,10,35
1157585646,43,25,38
1158694063,43,26,33
115889245,43,18,42
1159060360,43,13,41
1159061340,43,15,40
115924570,43,8,40
1159302159,43,21,41
1159913207,43,21,38
1159917193,43,28,42
1160040648,43,4,43
1161578884,43,21,38
116274236,43,16,39
1165127211,43,22,31
1165142556,43,16,40
1165971611,43,9,38
1166461150,43,18,38
1166651533,43,8,43
1166729798,43,19,39
1168702060,43,23,41
1169179199,43,20,38
1169292527,43,30,39
1170790998,43,15,40
1171642709,43,9,42
1172283765,43,30,41
1173241932,43,13,36
117479603,43,17,41
1176522526,43,10,40
1177709739,43,10,37
1177966483,43,11,36
1179505708,43,25,42
1180163010,43,31,40
118151772,43,6,42
1181605217,43,4,41
1183710656,43,12,40
1183788384,43,16,42
1184082968,43,26,36
1184307850,43,26,41
1184723206,43,30,36
1185986485,43,19,41
1186516475,43,19,37
1187025867,43,11,36
1187365221,43,15,42
1187421687,43,22,40
1190816055,43,33,36
1190901252,43,26,40
1190927637,43,9,40
1190999283,43,20,42
1191088271,43,12,36
119135387,43,10,43
1192973014,43,19,37
1195068,43,14,42
119574285,43,30,33
1198032229,43,6,42
1198380454,43,25,43
1199332181,43,12,38
1199344702,43,23,38
1202380740,43,25,32
1202410619,43,28,43
1202611488,43,11,39
1206029493,43,16,42
1207422313,43,32,35
120755397,43,16,40
12075619,43,25,37
1207754001,43,27,42
1209342924,43,18,39
1209895026,43,13,43
1210278760,43,28,40
1211288683,43,23,36
1212616971,43,16,40
1216684215,43,11,43
1217149090,43,18,37
1218407338,43,30,40
12199380,43,16,43
1220255679,43,10,38
1220317226,43,26,37
122087893,43,4,43
1222242664,43,29,41
1223965010,43,18,43
1227044645,43,14,34
122972424,43,27,40
1230239303,43,24,38
1230325275,43,20,43
1230724641,43,16,42
1232087458,43,21,41
1232246116,43,10,38
1234095191,43,20,31
1235607639,43,14,36
1235944769,43,26,39
1238361358,43,9,43
1238499325,43,23,40
124126408,43,14,43
1241642294,43,18,38
1244415160,43,10,41
1245020344,43,19,39
124540401,43,24,37
1245498105,43,29,36
1248257080,43,22,36
12488459,43,25,39
1249651720,43,24,42
1250761662,43,10,38
1252038598,43,21,42
1255200274,43,17,37
1255924431,43,17,42
1257094707,43,23,36
125799884,43,19,41
1258008986,43,19,36
1259109582,43,29,35
1259693044,43,22,41
1261523333,43,18,43
1263037924,43,31,41
1263111662,43,20,35
1265112769,43,11,38
1266358886,43,26,42
1266556630,43,30,37
1269306818,43,25,39
1269685633,43,16,39
1271147027,43,18,41
1271200887,43,18,40
1271227823,43,22,42
1271228391,43,18,43
1271314450,43,22,40
1271324555,43,22,39
1271363443,43,7,38
1271441264,43,9,42
1271602357,43,29,41
1271750020,43,10,41
1271948772,43,5,43
1272003135,43,28,37
1272107798,43,21,40
1272115492,43,18,40
1272121607,43,17,42
1272174869,43,19,42
1272179379,43,12,43
1272381144,43,17,41
1272520807,43,30,36
1272584621,43,18,40
1272587483,43,34,38
1272631101,43,20,42
1272709370,43,23,40
1272795565,43,23,41
1272898534,43,9,37
1273018496,43,28,38
1273046727,43,10,39
1273053725,43,20,39
1273081350,43,19,43
1273222013,43,30,36
1273326463,43,23,37
1273334752,43,25,39
1273413197,43,15,39
1273633747,43,27,40
1273655516,43,19,40
1273738003,43,28,42
1273912145,43,25,38
1274053156,43,8,43
1274062388,43,14,40
1274105432,43,13,39
1274109452,43,19,40
1274251705,43,22,34
1274374815,43,15,38
1274499826,43,26,40
1274520801,43,23,40
1274528127,43,22,39
1274530500,43,16,43
1274553394,43,29,38
1274604413,43,28,35
1274605608,43,31,41
1274642925,43,15,40
1274649283,43,18,41
1274680419,43,20,37
1274684296,43,25,41
1274722361,43,22,41
1274806169,43,13,42
1274861584,43,24,41
1274870734,43,28,38
1274895684,43,13,42
1274918115,43,31,39
1274925386,43,14,35
1275034839,43,22,39
1275067738,43,14,35
1275090600,43,11,40
1275092793,43,19,42
1275116231,43,30,42
1275133418,43,17,37
1275136861,43,18,39
1275181584,43,14,43
1275195638,43,12,42
1275214150,43,27,39
1275258075,43,23,41
1275339971,43,12,40
1275355605,43,35,38
1275558396,43,19,36
1275672473,43,26,39
1275686741,43,18,39
1275728641,43,22,41
1275858179,43,21,37
1276054703,43,23,41
1276228814,43,21,41
1276250823,43,17,39
1276257836,43,13,42
1276356680,43,15,34
1276386646,43,12,41
1276394397,43,27,36
1276489481,43,19,36
1276526835,43,12,41
1276558015,43,30,39
1276645066,43,25,38
1276761920,43,21,31
1276768273,43,16,38
1276833082,43,14,38
1276837222,43,26,39
1276967966,43,11,41
1277081449,43,17,41
1277263102,43,11,38
1277326795,43,22,42
1277505669,43,16,42
1277525312,43,7,43
1277622693,43,23,42
1277658091,43,30,37
1277788889,43,19,36
1277914769,43,22,35
1277939306,43,24,39
1277940194,43,4,40
1277940412,43,18,41
1278032467,43,26,43
1278286279,43,8,40
1278316581,43,24,37
1278397500,43,22,38
1278416965,43,26,38
1278458860,43,21,32
1278531929,43,35,42
1278715671,43,27,38
1278796448,43,17,38
1278933333,43,31,38
1278984065,43,22,34
1279035113,43,27,42
1279066026,43,22,42
1279141071,43,33,38
1279201280,43,15,39
1279243817,43,16,41
1279258006,43,17,42
1279315715,43,30,32
1279404262,43,13,41
1279529642,43,20,41
1279927568,43,22,40
1279937547,43,12,35
1280180738,43,26,38
1280316256,43,22,43
1280535934,43,29,41
1280546828,43,17,37
1280714110,43,12,38
1280974000,43,22,35
1281039407,43,12,41
1281065270,43,20,39
1281104600,43,20,37
1281109615,43,24,36
1281153154,43,18,41
1281250222,43,18,41
1281372342,43,27,43
1281420962,43,15,41
1281477010,43,29,39
1281524516,43,25,41
1281596473,43,19,41
1281667828,43,12,37
1282429568,43,10,42
1282446177,43,17,40
1282537851,43,18,33
1282619757,43,33,39
1282771183,43,21,42
1282877894,43,21,39
1282895886,43,9,40
1282969644,43,17,41
1283017587,43,17,40
1283157244,43,29,34
1283288887,43,13,39
1283558396,43,17,36
1283641295,43,31,43
1283752847,43,19,39
1283875050,43,17,40
1283922391,43,27,38
1283929216,43,20,41
1283946807,43,20,41
1284210694,43,22,38
1284504330,43,24,43
1284551475,43,23,39
1284793889,43,29,34
1284806087,43,16,32
1284866254,43,13,43
1284936064,43,11,41
1285220357,43,23,38
1285419614,43,21,41
1285432688,43,25,41
1285568134,43,25,38
1285664935,43,28,37
1285709796,43,18,38
1285927385,43,25,40
1286256736,43,11,39
1286555787,43,9,30
1286577220,43,25,41
128665623,43,18,38
1286722724,43,13,40
1287086998,43,18,37
1287117766,43,21,37
1287189931,43,32,36
1287408521,43,13,35
1287474247,43,26,39
1287600772,43,19,39
1287705514,43,21,40
12877545,43,18,40
1287925116,43,18,42
1288015889,43,27,38
1288180327,43,25,39
1288396837,43,14,41
1288453839,43,17,41
1288565366,43,22,42
1288674146,43,21,39
1288747070,43,17,43
1289003374,43,33,39
1289049570,43,19,36
1289068515,43,17,41
1289072251,43,14,43
1289145597,43,19,36
1289626502,43,25,39
1289651432,43,24,39
1290057009,43,10,35
1290148021,43,16,36
1290240256,43,34,39
1290289712,43,17,40
1290386581,43,15,40
1290543148,43,25,40
1290577858,43,24,41
1290618897,43,21,41
1290625306,43,22,37
1290712930,43,8,38
1290735156,43,21,36
1290841825,43,24,43
1290875877,43,22,42
1290877529,43,28,41
1290905545,43,13,42
1291054719,43,34,40
1291072942,43,3,41
1291083724,43,36,39
1291168063,43,23,43
1291188793,43,14,43
1291297940,43,8,39
1291438258,43,25,38
1291467757,43,19,40
1291520063,43,19,36
1291581276,43,22,37
1291821786,43,16,42
1291923039,43,24,39
1291976103,43,25,39
1292105928,43,21,41
1292109620,43,15,41
1292389492,43,40,40
1292405514,43,16,40
1292411516,43,25,43
1292426996,43,10,40
1292745041,43,24,41
1292800560,43,15,40
1292808839,43,22,35
1292909638,43,10,40
1293230836,43,16,41
1293380186,43,8,34
1294603430,43,23,41
1294662997,43,15,38
1294667930,43,15,41
1294676127,43,26,37
1294748031,43,22,39
1294769809,43,26,39
1294830081,43,29,39
1294862892,43,13,38
1294877566,43,27,39
1295048743,43,30,42
1295312585,43,26,37
1295507548,43,25,40
1295768971,43,13,41
1295800224,43,12,43
1295927490,43,14,41
1295964003,43,19,41
1296102972,43,20,42
1296257508,43,28,39
1296371611,43,25,43
1296373248,43,16,42
1296547573,43,31,39
1296558491,43,12,41
1296562023,43,28,38
1296563380,43,15,40
1296662126,43,14,39
1297597697,43,24,41
1297605783,43,19,40
1297905609,43,6,42
1299054953,43,22,40
129948895,43,14,41
1301190485,43,7,43
1302158728,43,25,41
1302254512,43,20,40
1304309726,43,26,42
1305910161,43,15,38
1306016,43,18,35
1306416266,43,24,43
1306997535,43,14,34
1307152151,43,22,42
1308229109,43,21,40
1310372579,43,15,41
1310499064,43,31,36
131382390,43,19,39
1314452616,43,23,40
1316850378,43,27,39
1317902622,43,21,39
131928257,43,2,37
1321124575,43,13,36
1321355503,43,33,36
1324357501,43,20,40
1324594858,43,17,29
1324865946,43,20,41
1326197664,43,6,38
1327309425,43,14,36
1328870150,43,22,37
1329174803,43,18,33
1330539241,43,17,40
1330645599,43,21,41
1331387367,43,21,43
1331795858,43,23,43
1332453040,43,30,41
1333799813,43,25,39
1334556333,43,20,39
1335527369,43,11,34
1335906540,43,34,35
1337476598,43,17,34
133789847,43,36,39
1338660584,43,28,42
1338835167,43,21,41
1340290520,43,8,41
1340727887,43,34,39
1343170510,43,18,40
1343650242,43,20,43
1344193467,43,22,35
1344315503,43,19,39
1345644421,43,18,40
1345888450,43,27,42
1347121891,43,12,42
1349837592,43,25,39
1351815606,43,23,42
1352043415,43,3,43
1352276057,43,20,38
1352279558,43,26,36
1352774891,43,19,39
135290931,43,21,36
1354025553,43,12,36
135410107,43,16,42
1355061782,43,22,36
1355302416,43,4,42
1355776176,43,5,34
1356049598,43,15,40
1356185458,43,18,40
1359706546,43,24,41
1359723992,43,19,40
1360635239,43,15,41
136107776,43,11,42
136122129,43,23,39
136311986,43,16,41
1364202093,43,19,43
136586663,43,25,40
1366551005,43,23,36
1369095424,43,21,37
1369222404,43,35,37
13706061,43,22,41
1370957626,43,34,36
1371930325,43,22,39
137328616,43,24,41
137335198,43,26,38
1373924378,43,21,38
1374907425,43,10,43
1374951509,43,19,41
137592311,43,29,39
1375926808,43,14,43
137794963,43,23,39
1378246660,43,23,38
1378776746,43,21,36
1379997401,43,19,37
1381076384,43,19,39
1381218214,43,20,40
1382485200,43,26,41
1382756046,43,18,38
1385527546,43,10,42
138578136,43,24,35
1386022118,43,25,40
1386320928,43,41,40
1386730595,43,14,38
1387334030,43,25,36
1387505161,43,15,40
1387901088,43,16,36
138994558,43,14,40
1391392721,43,18,42
1391708612,43,22,43
1392360433,43,22,39
1392412193,43,28,38
1392492699,43,5,34
1393458089,43,9,37
1393705391,43,27,42
1395155550,43,18,36
1396008846,43,23,41
1397295726,43,22,38
1398252946,43,11,42
1399443756,43,13,42
14021695,43,25,35
1402305292,43,7,41
1402601078,43,6,43
1402643037,43,12,42
1403428279,43,12,39
140345173,43,17,42
1403856219,43,19,39
1404000435,43,11,42
1405796275,43,30,37
1406347146,43,13,30
1407087193,43,25,40
1407222624,43,13,43
1407281499,43,31,42
14079961,43,14,32
1408948499,43,30,40
1409258822,43,20,41
1409294066,43,27,42
1409365685,43,19,41
1409398340,43,15,42
1410492621,43,24,36
1410919190,43,28,43
1411890689,43,10,43
1412720705,43,31,41
1413360368,43,5,42
1413467155,43,14,41
1413810672,43,29,38
1414262710,43,24,38
1415014610,43,21,34
1415044788,43,20,43
1415491193,43,20,41
1416503055,43,27,41
1417358479,43,18,37
1417391991,43,22,42
1417908599,43,22,39
1418123382,43,22,43
1420155029,43,21,39
1420619848,43,29,37
1421386336,43,23,40
142200677,43,13,39
1422091212,43,19,38
1422157506,43,22,36
1423714499,43,21,40
1424587126,43,33,35
142532011,43,11,38
1425385141,43,16,40
1425420634,43,24,40
1425464090,43,19,41
1425915501,43,19,42
1425921495,43,27,40
1426073490,43,22,42
1426138,43,26,32
142620012,43,23,37
1426469538,43,24,35
1426633645,43,25,38
14266804,43,28,40
142771630,43,12,37
1427875286,43,24,41
1427878478,43,15,43
1428061458,43,16,43
1428145837,43,12,40
1430310120,43,25,41
1431439283,43,4,42
1431651724,43,27,37
1432170369,43,23,42
14324894,43,18,42
1435761292,43,14,38
1435817274,43,25,42
1437805649,43,29,37
1438851209,43,15,41
1438887632,43,7,38
1438978448,43,21,38
1439823597,43,25,39
1440017568,43,18,39
1440326530,43,24,36
1441571621,43,17,38
1441632447,43,19,41
1441667231,43,30,39
1441956510,43,15,40
1441966622,43,22,39
1442241208,43,26,43
1444569471,43,24,39
1444806175,43,23,43
1445706735,43,4,43
1445780064,43,10,43
1446954794,43,15,39
1447064310,43,23,39
1447501151,43,23,37
1447590241,43,12,38
1447913816,43,9,41
1448449640,43,19,43
144880817,43,23,32
1449756962,43,21,37
1450788238,43,25,40
1450969020,43,13,36
1452528562,43,14,39
1453061970,43,19,43
1453619845,43,24,40
1455221331,43,17,42
1455555230,43,21,40
1455975946,43,11,34
1456314011,43,32,39
1459768021,43,8,38
145995435,43,12,37
1462838627,43,10,36
146289905,43,20,41
1463087599,43,15,39
1463215127,43,25,34
1463682910,43,14,39
1464245712,43,18,38
1465376093,43,19,36
1465647707,43,30,41
1466725403,43,13,38
1466784848,43,13,37
1467031312,43,17,42
1467724043,43,20,34
1467872113,43,17,38
1468356719,43,21,39
1468618800,43,24,39
1469585237,43,21,40
1470144152,43,16,38
1471234637,43,14,33
1472728256,43,26,41
1472769220,43,20,40
1474434202,43,21,42
1475036717,43,10,37
1477328837,43,19,43
1477339112,43,12,39
1477667664,43,23,39
1478309670,43,22,41
1482108664,43,22,32
1482144262,43,15,42
1482616538,43,15,36
148373556,43,23,43
1484756372,43,18,39
1484972141,43,24,41
1485174752,43,24,42
1485298269,43,26,37
1485698696,43,13,40
1486593108,43,23,35
1486746784,43,11,43
1487850589,43,21,38
1490112135,43,15,35
1491236241,43,12,38
149232162,43,12,42
1492372470,43,15,42
1492439048,43,16,42
1492642768,43,18,39
1492912854,43,11,42
1493075991,43,27,37
1493857613,43,22,40
1494305105,43,28,43
1495725787,43,24,42
1495763603,43,17,42
1495879832,43,20,43
1496429222,43,17,35
1496495457,43,16,35
14968799,43,28,38
149921947,43,19,37
1499281295,43,15,38
1499382454,43,15,41
1500394077,43,27,35
1502173500,43,24,41
1502349987,43,9,42
1502681123,43,11,40
1505553565,43,10,41
1505800827,43,24,42
1508538560,43,17,40
1509893130,43,27,43
1510468769,43,8,43
1510483935,43,17,41
1510621802,43,10,42
1510702911,43,12,42
1510989451,43,25,41
1511718541,43,20,41
1511755300,43,22,38
151200270,43,6,42
1514360075,43,18,39
1514681957,43,23,34
1514934243,43,25,36
1515622203,43,23,41
1517222674,43,25,39
1518004754,43,24,38
1518053203,43,26,41
151903320,43,33,39
1520148956,43,28,40
1520164538,43,11,38
1520236190,43,25,43
1520508838,43,32,35
1523685685,43,25,39
1523792321,43,31,35
1526905739,43,26,37
1527740125,43,22,42
1529807776,43,32,38
1530402103,43,15,41
1530617962,43,19,39
153177204,43,24,37
1532260728,43,5,33
1532652959,43,23,40
1535397706,43,18,39
1542548050,43,7,37
1542694891,43,6,42
1543124960,43,13,43
1544432485,43,14,43
1545004817,43,25,40
1545910779,43,20,38
1547081844,43,13,38
1547731731,43,22,32
1547900417,43,22,39
1548866467,43,23,38
1549221089,43,18,39
1549806727,43,22,38
1550342669,43,17,43
1550644181,43,18,40
1550732670,43,23,42
1550998566,43,23,41
1551227936,43,27,28
1551269171,43,27,35
1551698943,43,13,41
1552568517,43,15,41
1553958700,43,22,40
1553968990,43,27,40
1554102972,43,11,42
1554391742,43,17,40
1554996704,43,13,41
1556913842,43,28,41
1557015539,43,29,41
1557408384,43,35,40
1557870855,43,13,39
1558180517,43,23,41
1558424837,43,15,33
1558441140,43,19,40
1561728717,43,27,40
1562147661,43,11,37
1563405443,43,18,38
156346608,43,17,40
1563690604,43,15,33
1564157317,43,17,39
1564704781,43,17,43
1565914715,43,30,42
1566138935,43,26,40
15670734,43,16,42
1567146429,43,13,42
1567733179,43,19,36
1567820864,43,12,34
1572391484,43,24,38
1572460208,43,23,35
1573199589,43,22,41
1573474452,43,12,43
1574248536,43,22,41
1576101546,43,13,43
1576246483,43,19,38
1579480458,43,16,43
1579922668,43,37,41
1579956380,43,29,39
1580441709,43,15,37
158129894,43,9,41
1582460548,43,22,38
1582673657,43,14,40
158274430,43,24,39
1582997495,43,20,41
1583755453,43,24,39
1583780947,43,21,39
1585600454,43,27,43
1585617140,43,19,42
1586413247,43,4,31
1586834779,43,25,38
1587305759,43,28,40
158916314,43,12,40
1589212695,43,22,42
1589417098,43,23,37
1589832568,43,17,42
1590125720,43,36,39
1591878559,43,16,42
1592248197,43,20,37
159341728,43,29,43
1594009000,43,16,29
1594050337,43,13,42
1595200655,43,12,42
1596069778,43,21,37
1596986016,43,24,42
1597350672,43,29,42
1597860113,43,14,39
1597973618,43,13,40
1599366943,43,22,39
1599952734,43,8,38
1601931152,43,22,42
1602264039,43,23,40
1602688294,43,14,38
1603950780,43,20,42
1604163196,43,28,42
1604494192,43,23,40
1605687023,43,16,40
1606173249,43,21,41
160666097,43,22,42
1607432199,43,12,38
1608381592,43,20,35
1609094288,43,24,38
1609196071,43,11,35
1611718083,43,10,41
1612128416,43,27,37
1612252695,43,4,41
1613454436,43,15,42
1615563569,43,25,36
1615599078,43,13,40
1616006072,43,20,37
1616753820,43,4,41
1617674911,43,24,42
1618068377,43,20,38
161841730,43,10,37
1618824243,43,20,42
1619133170,43,16,38
1619522106,43,21,34
1619554985,43,11,41
1622212914,43,12,37
1623945136,43,6,42
1624187821,43,16,40
1625500922,43,19,37
1625716861,43,9,41
1626262671,43,14,41
1626285115,43,17,39
1627057621,43,21,38
1627442614,43,17,39
1631523141,43,17,43
1634089346,43,36,36
1635226261,43,16,34
1635287679,43,8,40
1635365420,43,13,42
1635680634,43,36,35
1636669752,43,20,40
1636986305,43,16,40
1637011725,43,21,39
1637992221,43,21,38
1638167067,43,23,41
1639228804,43,23,36
1640620974,43,16,41
